state;V*
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball1,right)', 'free(left)', 'at(ball2,rooma)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'gripper(left)'});-3
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball1,right)', 'free(left)', 'at(ball2,rooma)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at-robby(roomb)', 'gripper(left)'});-4
frozenset({'ball(ball3)', 'carry(ball3,right)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)', 'at(ball1,roomb)'});-1
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball1,right)', 'at(ball3,roomb)', 'free(left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'carry(ball3,right)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball2,roomb)', 'gripper(left)'});-2
frozenset({'ball(ball3)', 'ball(ball2)', 'at(ball3,roomb)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'gripper(left)', 'at(ball1,roomb)', 'carry(ball2,left)'});0
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'at(ball1,roomb)'});0
frozenset({'ball(ball3)', 'at-robby(rooma)', 'carry(ball3,right)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball2,roomb)', 'gripper(left)', 'at(ball1,roomb)'});-2
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'free(right)', 'gripper(left)', 'at(ball1,roomb)', 'carry(ball2,left)'});-3
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'carry(ball3,right)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'carry(ball2,left)'});-2
frozenset({'ball(ball3)', 'carry(ball3,right)', 'ball(ball2)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'carry(ball1,left)', 'at-robby(roomb)', 'gripper(left)'});-1
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball1,right)', 'at(ball3,roomb)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'carry(ball2,left)'});0
frozenset({'ball(ball3)', 'at-robby(rooma)', 'carry(ball3,right)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'at(ball1,roomb)', 'carry(ball2,left)'});-2
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball1,right)', 'at(ball3,roomb)', 'free(left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'gripper(left)', 'carry(ball2,left)'});0
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'carry(ball1,left)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'free(left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'gripper(left)'});-3
frozenset({'ball(ball3)', 'ball(ball2)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'carry(ball1,left)', 'at-robby(roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'gripper(left)', 'carry(ball3,left)'});-1
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball1,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at-robby(roomb)', 'gripper(left)', 'carry(ball2,left)'});-5
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,left)', 'gripper(left)'});-4
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball1,right)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)', 'carry(ball3,left)'});-1
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball1,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'gripper(left)', 'carry(ball2,left)'});-4
frozenset({'ball(ball3)', 'at-robby(rooma)', 'carry(ball3,right)', 'ball(ball2)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'carry(ball1,left)', 'gripper(left)'});-2
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'gripper(left)', 'carry(ball2,left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'at(ball2,rooma)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'carry(ball3,right)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)'});-1
frozenset({'ball(ball3)', 'carry(ball3,right)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'carry(ball1,left)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)'});-1
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'free(left)', 'at(ball2,rooma)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'free(right)', 'gripper(left)', 'at(ball1,roomb)'});-3
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)', 'carry(ball3,left)'});-2
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'carry(ball3,left)'});-2
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)', 'at(ball1,roomb)'});0
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball3,left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'gripper(left)', 'at(ball1,roomb)'});-1
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'free(left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at-robby(roomb)', 'gripper(left)'});-4
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,left)', 'at-robby(roomb)', 'gripper(left)'});-5
frozenset({'ball(ball3)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)', 'at(ball1,roomb)'});0
frozenset({'ball(ball3)', 'ball(ball2)', 'at(ball3,roomb)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'carry(ball1,left)', 'at-robby(roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)', 'at(ball1,roomb)'});-3
frozenset({'ball(ball3)', 'at-robby(rooma)', 'carry(ball3,right)', 'ball(ball2)', 'free(left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'at(ball1,roomb)'});-2
frozenset({'ball(ball3)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'gripper(left)', 'at(ball1,roomb)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'free(left)', 'at(ball2,rooma)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at-robby(roomb)', 'free(right)', 'gripper(left)'});-4
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)'});-3
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball1,right)', 'at(ball3,roomb)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball2,roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball3,left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)', 'at(ball1,roomb)'});-1
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball1,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)', 'carry(ball3,left)'});-1
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball3,left)', 'carry(ball2,right)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'gripper(left)', 'at(ball1,roomb)'});-2
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'carry(ball3,right)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)', 'carry(ball2,left)'});-1
frozenset({'ball(ball3)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,left)', 'at-robby(roomb)', 'free(right)', 'gripper(left)', 'at(ball2,roomb)'});-4
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball1,right)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at(ball2,roomb)', 'gripper(left)'});-3
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)'});0
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'gripper(left)', 'carry(ball3,left)'});-2
frozenset({'ball(ball3)', 'ball(ball2)', 'carry(ball1,right)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)'});-4
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at-robby(roomb)', 'at(ball2,roomb)', 'gripper(left)', 'carry(ball3,left)'});-1
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'carry(ball3,left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)', 'at(ball1,roomb)'});-2
frozenset({'ball(ball3)', 'carry(ball3,right)', 'ball(ball2)', 'free(left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'at-robby(roomb)', 'gripper(left)', 'at(ball1,roomb)'});-1
frozenset({'ball(ball3)', 'at(ball1,rooma)', 'ball(ball2)', 'free(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at-robby(roomb)', 'free(right)', 'at(ball2,roomb)', 'gripper(left)'});-4
frozenset({'ball(ball3)', 'at-robby(rooma)', 'ball(ball2)', 'at(ball3,roomb)', 'free(left)', 'at(ball2,rooma)', 'ball(ball1)', 'room(rooma)', 'gripper(right)', 'room(roomb)', 'free(right)', 'gripper(left)', 'at(ball1,roomb)'});0
frozenset({'ball(ball3)', 'ball(ball2)', 'at(ball2,rooma)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,left)', 'at-robby(roomb)', 'free(right)', 'gripper(left)'});-4
