n_count(r_transitive_reflexive_closure(r_primitive(on,0,1)));n_count(c_top);b_inclusion(c_primitive(clear_g,0),c_primitive(clear,0));b_inclusion(c_not(c_primitive(clear,0)),c_primitive(clear_g,0));n_concept_distance(c_primitive(clear,0),r_top,c_primitive(on,1));n_count(c_or(c_primitive(clear,0),c_primitive(on-table,0)));n_count(r_not(r_identity(c_primitive(clear_g,0))));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(holding,0));n_count(c_not(c_primitive(clear_g,0)));n_count(c_or(c_primitive(on,0),c_primitive(on,1)));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(on,0));n_sum_concept_distance(c_primitive(on,1),r_primitive(on,0,1),c_primitive(on-table,0));n_concept_distance(c_primitive(clear_g,0),r_top,c_primitive(holding,0));n_count(c_not(c_primitive(on,0)));n_count(c_all(r_primitive(on,0,1),c_primitive(clear_g,0)));b_empty(c_primitive(on,0));n_sum_concept_distance(c_primitive(on,0),r_top,c_primitive(on,1));n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_count(c_or(c_primitive(clear_g,0),c_primitive(on,0)));n_count(c_all(r_primitive(on,0,1),c_primitive(on-table,0)));b_empty(c_and(c_primitive(clear_g,0),c_primitive(on-table,0)));n_count(c_all(r_primitive(on,0,1),c_primitive(on,0)));n_concept_distance(c_primitive(clear,0),r_top,c_primitive(holding,0));n_concept_distance(c_primitive(clear,0),r_primitive(on_g,0,1),c_primitive(on-table,0));b_empty(c_not(c_primitive(clear,0)));n_count(c_diff(c_primitive(on,0),c_primitive(clear_g,0)));b_inclusion(c_primitive(clear_g,0),c_primitive(on-table,0));n_sum_concept_distance(c_primitive(on,1),r_primitive(on,0,1),c_primitive(clear,0));n_sum_concept_distance(c_primitive(clear,0),r_top,c_primitive(on,0));b_inclusion(c_not(c_primitive(clear_g,0)),c_primitive(on-table,0));n_sum_concept_distance(c_primitive(on,0),r_primitive(on,0,1),c_primitive(on-table,0));b_inclusion(c_primitive(on,0),c_primitive(clear_g,0));b_empty(c_all(r_top,c_primitive(clear,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on_g,0,1),c_primitive(on,1));n_sum_concept_distance(c_primitive(on,0),r_primitive(on,0,1),c_primitive(clear_g,0));b_inclusion(c_primitive(on-table,0),c_primitive(clear_g,0));n_sum_concept_distance(c_primitive(on,1),r_primitive(on,0,1),c_primitive(clear_g,0));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(on,1));n_concept_distance(c_top,r_top,c_primitive(on,0));b_empty(c_and(c_primitive(clear_g,0),c_primitive(holding,0)));b_inclusion(c_primitive(clear,0),c_primitive(on,0));b_empty(c_and(c_primitive(clear_g,0),c_primitive(on,1)));b_empty(c_top);n_concept_distance(c_primitive(on,0),r_top,c_primitive(on,1));n_count(c_and(c_primitive(on,0),c_primitive(on,1)));b_empty(c_and(c_primitive(clear_g,0),c_primitive(on,0)));n_count(r_not(r_transitive_reflexive_closure(r_primitive(on,0,1))));b_inclusion(c_primitive(clear_g,0),c_primitive(holding,0));n_count(r_not(r_identity(c_top)));n_count(c_primitive(holding,0));n_concept_distance(c_primitive(clear_g,0),r_top,c_primitive(on,0));n_count(c_diff(c_primitive(clear,0),c_primitive(clear_g,0)));b_inclusion(c_primitive(clear,0),c_primitive(clear_g,0));n_count(c_or(c_primitive(clear_g,0),c_primitive(on,1)));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on_g,0,1),c_primitive(on-table,0));b_empty(c_and(c_primitive(clear,0),c_primitive(clear_g,0)));n_count(r_not(r_primitive(on,0,1)));b_inclusion(c_primitive(on,0),c_primitive(clear,0));n_count(r_restrict(r_top,c_primitive(clear,0)));n_count(c_diff(c_primitive(holding,0),c_primitive(clear_g,0)));n_count(c_diff(c_primitive(on,1),c_primitive(clear_g,0)));b_inclusion(c_primitive(clear_g,0),c_primitive(on,0));n_count(c_and(c_primitive(clear,0),c_primitive(on,0)));n_count(c_or(c_primitive(clear,0),c_primitive(clear_g,0)));n_sum_concept_distance(c_primitive(on-table,0),r_primitive(on,0,1),c_primitive(on,0));n_count(r_not(r_transitive_closure(r_primitive(on,0,1))));n_count(c_all(r_top,c_primitive(clear,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on_g,0,1),c_primitive(on-table,0));b_inclusion(c_not(c_primitive(clear_g,0)),c_primitive(on,1));n_count(c_diff(c_primitive(on-table,0),c_primitive(clear_g,0)));n_concept_distance(c_primitive(on,0),r_primitive(on_g,0,1),c_primitive(on,1));b_inclusion(c_not(c_primitive(on,0)),c_primitive(on,1));b_inclusion(c_not(c_primitive(clear_g,0)),c_primitive(on,0));b_inclusion(c_primitive(on,1),c_primitive(clear_g,0));n_sum_concept_distance(c_primitive(on-table,0),r_primitive(on,0,1),c_primitive(on,1));n_concept_distance(c_top,r_top,c_primitive(holding,0));n_count(r_top);b_inclusion(c_primitive(holding,0),c_primitive(clear_g,0));n_count(r_not(r_identity(c_primitive(clear,0))));n_count(c_or(c_primitive(clear_g,0),c_primitive(holding,0)));n_count(c_not(c_primitive(holding,0)));n_sum_concept_distance(c_primitive(clear,0),r_top,c_primitive(on,1));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(on-table,0));n_count(c_or(c_primitive(clear_g,0),c_primitive(on-table,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(on,1));n_sum_concept_distance(c_primitive(on-table,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_concept_distance(c_top,r_top,c_bot);n_sum_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_count(r_restrict(r_top,c_primitive(on,0)));n_count(c_some(r_top,c_primitive(holding,0)));b_nullary(arm-empty_g);n_count(c_and(c_primitive(clear,0),c_primitive(on-table,0)));n_count(c_primitive(on,0));n_count(c_not(c_primitive(clear,0)));n_concept_distance(c_primitive(clear_g,0),r_top,c_primitive(on,1));n_concept_distance(c_primitive(holding,0),r_top,c_primitive(on,0));n_count(r_not(r_identity(c_primitive(holding,0))));n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(on-table,0));n_concept_distance(c_primitive(on,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(on,0));b_nullary(arm-empty);n_count(c_or(c_primitive(clear,0),c_primitive(on,0)));n_count(c_primitive(clear,0));n_count(r_transitive_closure(r_primitive(on,0,1)));n_count(c_some(r_top,c_primitive(on,0)));n_concept_distance(c_primitive(clear,0),r_primitive(on_g,0,1),c_primitive(clear_g,0));b_inclusion(c_not(c_primitive(clear,0)),c_primitive(on-table,0));b_inclusion(c_primitive(clear_g,0),c_primitive(on,1))
8;5;1;0;1;3;24;2147483647;4;3;2147483647;1;1;3;3;0;1;0;2;4;1;4;1;0;0;1;0;2147483647;1;0;3;0;1;2147483647;0;0;1;2147483647;0;1;0;1;0;0;1;0;17;0;20;1;0;1;0;3;2147483647;0;23;0;10;1;2;1;1;2;2147483647;22;0;2147483647;0;2;0;0;0;0;2147483647;0;25;0;23;2;4;2;2;3;1;2;2147483647;0;10;5;1;1;2;3;1;1;24;0;0;0;0;3;2;3;5;0;0;0
6;5;0;1;1;5;24;2147483647;4;2;0;0;2147483647;4;5;0;1;1;2;5;0;4;2147483647;0;0;1;1;2147483647;0;0;1;0;1;0;1;0;0;2147483647;0;1;0;0;0;1;0;1;19;0;20;0;1;4;0;1;2147483647;1;24;1;20;0;0;0;1;5;1;24;0;0;0;3;2147483647;0;0;1;0;2147483647;25;1;21;1;5;1;0;4;0;0;2147483647;2147483647;5;0;1;3;1;1;0;2147483647;25;0;1;2147483647;1;4;4;1;5;2147483647;1;1
7;5;1;0;1;5;24;2147483647;4;4;0;0;2147483647;3;3;0;2;0;2;5;1;3;2147483647;0;0;1;0;2147483647;0;0;2;0;1;2147483647;0;0;1;2147483647;0;1;0;1;0;1;0;0;18;0;20;0;0;2;0;3;2147483647;0;23;1;15;0;2;1;2;3;2;23;0;2147483647;0;3;2147483647;0;0;0;0;2147483647;25;1;22;1;5;2;1;4;1;1;2147483647;0;10;0;1;1;2;2;1;2147483647;25;0;0;0;1;3;3;2;5;0;1;0
11;5;1;0;1;3;24;2147483647;4;4;2147483647;2147483647;2147483647;2;2;0;1;0;3;3;1;4;2147483647;0;0;2;0;2147483647;1;0;2147483647;0;1;2147483647;0;0;1;2147483647;0;1;0;1;0;0;2;0;14;0;20;0;0;1;0;4;2147483647;0;22;0;10;0;3;1;1;2;2147483647;19;0;2147483647;0;2;0;0;0;0;2147483647;2147483647;25;1;23;1;5;2;3;3;1;3;2147483647;0;15;0;1;1;3;3;1;2147483647;25;0;0;0;1;4;2;6;5;0;0;0
7;5;0;0;1;5;24;2147483647;4;4;0;0;2147483647;3;4;0;2;1;3;5;0;3;2147483647;0;0;2;1;2147483647;0;0;2;0;1;0;2147483647;0;0;2147483647;0;1;0;0;0;1;0;1;18;0;20;0;1;3;0;2;2147483647;1;23;1;15;0;1;0;2;4;2;23;0;0;0;2;2147483647;0;0;0;0;2147483647;25;1;22;1;5;2;0;3;0;0;2147483647;2147483647;10;0;1;1;2;2;0;2147483647;25;0;1;2147483647;1;3;3;2;5;2147483647;1;1
7;5;0;0;1;4;24;2147483647;4;4;0;0;1;3;4;0;2;1;3;5;0;3;1;2147483647;0;2;1;2147483647;0;0;2;0;1;0;2147483647;0;0;2;0;1;1;0;0;1;0;1;18;0;20;1;1;2;0;2;2147483647;1;23;1;10;1;1;0;2;3;2147483647;23;0;0;0;1;2147483647;0;0;0;0;0;25;0;23;2;4;2;0;2;0;0;2147483647;2147483647;10;5;1;0;2;3;0;1;24;1;1;2147483647;0;2;2;2;5;2147483647;0;1
8;5;1;0;1;4;24;2147483647;4;3;2147483647;1;2147483647;3;3;0;1;0;3;4;0;4;2147483647;0;0;2;1;2147483647;1;0;3;0;1;2147483647;2147483647;0;2147483647;2147483647;0;1;0;1;0;0;1;1;17;0;20;0;1;2;0;3;2147483647;0;23;0;15;0;2;0;1;3;3;22;0;0;0;2;0;0;0;0;1;2147483647;25;1;22;1;5;2;0;3;2147483647;0;2147483647;0;10;0;1;2;2;2;1;2147483647;25;0;2147483647;2147483647;1;4;3;3;5;0;0;0
9;5;0;0;1;4;24;2147483647;4;5;0;0;2147483647;2;3;0;2;2;4;4;0;3;2147483647;2147483647;0;3;1;2;0;0;2147483647;0;1;0;2147483647;0;0;2;0;1;1;0;0;0;1;1;16;0;20;0;1;2;0;3;2147483647;1;22;0;10;0;2;0;2;3;2147483647;21;0;0;0;1;0;1;0;0;0;2147483647;25;1;23;1;5;2;0;2;0;0;2147483647;2147483647;15;0;1;0;3;3;0;2147483647;25;1;1;2147483647;1;3;2;4;5;2147483647;0;1
15;5;0;0;1;2;24;2147483647;4;5;0;0;2147483647;1;2;0;1;1;4;2;1;4;2147483647;2147483647;0;3;0;1;0;0;2147483647;0;1;0;0;0;0;1;0;1;1;0;0;0;3;0;10;0;20;0;0;1;0;4;2147483647;1;21;0;5;0;3;1;1;2;2147483647;15;0;2147483647;0;1;0;1;0;0;0;2147483647;25;1;24;1;5;1;3;2;0;2147483647;2147483647;1;20;0;1;0;4;4;0;2147483647;25;4;0;0;1;4;1;10;5;2147483647;0;1
11;5;0;0;1;2;24;2147483647;4;4;0;0;1;2;3;0;1;3;4;3;0;4;1;2147483647;0;3;1;1;0;0;2147483647;0;1;0;2147483647;1;0;1;0;1;1;0;0;0;2;1;14;0;20;1;1;1;0;3;2147483647;1;22;0;5;1;2;0;1;2;2147483647;19;0;0;0;0;0;0;0;0;0;0;25;0;24;2;4;1;0;1;0;0;2147483647;3;15;5;1;0;3;4;0;1;24;3;1;2147483647;0;3;1;6;5;2147483647;0;1
8;5;0;0;1;3;24;0;4;3;2147483647;1;0;3;3;0;1;2147483647;3;4;1;4;1;0;0;2;0;2147483647;1;0;3;0;1;2147483647;2147483647;0;2147483647;2147483647;0;0;0;1;0;0;1;1;17;1;20;1;1;2;0;3;2147483647;1;23;0;10;0;2;0;1;3;2147483647;22;0;2147483647;0;2;0;0;0;0;2147483647;0;25;1;23;1;4;2;2147483647;3;2147483647;2147483647;2147483647;2147483647;10;5;1;1;2;3;1;1;24;0;2147483647;2147483647;0;3;2;3;5;2147483647;0;0
11;5;0;0;1;2;24;2147483647;4;4;0;0;1;2;3;0;1;2;3;3;1;4;1;2147483647;0;2;0;1;0;0;2147483647;0;1;0;0;0;0;1;0;1;1;0;0;0;2;0;14;0;20;1;0;1;0;3;2147483647;1;22;0;5;1;2;1;1;2;2147483647;19;0;2147483647;0;1;0;0;0;0;0;0;25;0;24;2;4;1;1;2;0;2147483647;2147483647;2;15;5;1;0;3;4;0;1;24;3;0;0;0;3;1;6;5;2147483647;0;1
9;5;0;0;1;4;24;2147483647;4;5;0;0;2147483647;2;3;0;2;2;4;4;0;3;2147483647;2147483647;0;3;1;2;0;0;2147483647;0;1;0;2147483647;0;0;2;0;1;1;0;0;0;1;1;16;0;20;0;1;2;0;3;2147483647;1;22;0;10;0;2;0;2;3;2147483647;21;0;0;0;1;0;1;0;0;0;2147483647;25;1;23;1;5;2;0;2;0;0;2147483647;2147483647;15;0;1;0;3;3;0;2147483647;25;1;1;2147483647;1;3;2;4;5;2147483647;0;1
8;5;0;0;1;3;24;0;4;3;2147483647;1;0;3;3;0;1;2147483647;3;4;1;4;1;0;0;2;0;2147483647;1;0;3;0;1;2147483647;2147483647;0;2147483647;2147483647;0;0;0;1;0;0;1;1;17;1;20;1;1;2;0;3;2147483647;1;23;0;10;0;2;0;1;3;2147483647;22;0;2147483647;0;2;0;0;0;0;2147483647;0;25;1;23;1;4;2;2147483647;3;2147483647;2147483647;2147483647;2147483647;10;5;1;1;2;3;1;1;24;0;2147483647;2147483647;0;3;2;3;5;2147483647;0;0
