state;V*
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'free(left)', 'at(ball1,rooma)', 'ball(ball2)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'carry(ball6,right)', 'gripper(right)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'at(ball1,rooma)', 'carry(ball3,left)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'carry(ball6,right)', 'at-robby(roomb)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(right)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'carry(ball5,left)', 'at(ball1,rooma)', 'at(ball6,rooma)', 'room(roomb)', 'ball(ball2)', 'ball(ball3)', 'gripper(right)', 'carry(ball3,right)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(left)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-2
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'free(left)', 'at(ball6,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'at-robby(roomb)', 'carry(ball3,right)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(left)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'ball(ball6)', 'carry(ball4,left)', 'at(ball2,rooma)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,right)', 'at(ball5,roomb)', 'ball(ball3)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball6,roomb)'});0
frozenset({'ball(ball6)', 'at(ball1,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'carry(ball6,right)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'carry(ball2,left)', 'at-robby(roomb)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)'});-5
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball6,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,right)', 'at(ball5,roomb)', 'ball(ball3)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'carry(ball2,left)', 'at-robby(roomb)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball2,rooma)', 'ball(ball2)', 'carry(ball3,left)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'carry(ball6,right)', 'gripper(right)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'free(right)', 'at(ball5,rooma)', 'carry(ball1,left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(left)', 'at-robby(roomb)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball6,roomb)'});-4
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'ball(ball2)', 'at(ball1,rooma)', 'carry(ball3,left)', 'room(roomb)', 'carry(ball6,right)', 'ball(ball3)', 'gripper(right)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-4
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'carry(ball4,left)', 'carry(ball2,right)', 'at(ball6,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'at-robby(roomb)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'at(ball1,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'at-robby(roomb)', 'carry(ball3,right)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(left)', 'carry(ball6,left)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,roomb)', 'carry(ball4,left)', 'at(ball6,rooma)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'free(right)', 'ball(ball3)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});-3
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball2,rooma)', 'ball(ball2)', 'at(ball1,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'carry(ball3,right)', 'room(rooma)', 'ball(ball1)', 'gripper(left)', 'carry(ball6,left)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'carry(ball4,left)', 'at(ball6,rooma)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at(ball5,roomb)', 'ball(ball3)', 'free(right)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'gripper(right)', 'at(ball5,roomb)', 'at-robby(rooma)', 'at(ball1,roomb)', 'ball(ball4)', 'at(ball3,roomb)', 'room(roomb)', 'gripper(left)', 'ball(ball1)', 'room(rooma)', 'ball(ball5)', 'at(ball6,roomb)', 'at(ball2,roomb)', 'free(left)', 'ball(ball2)', 'ball(ball6)', 'free(right)', 'ball(ball3)', 'at(ball4,rooma)'});0
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'carry(ball4,right)', 'at(ball6,rooma)', 'at(ball1,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'carry(ball2,left)', 'at-robby(roomb)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,roomb)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'free(right)', 'carry(ball1,left)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball6,roomb)'});0
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'carry(ball2,right)', 'ball(ball2)', 'at(ball1,rooma)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'carry(ball6,left)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-4
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball2,roomb)', 'at(ball6,rooma)', 'at(ball1,rooma)', 'carry(ball3,left)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'free(right)', 'ball(ball2)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'carry(ball5,left)', 'at(ball6,rooma)', 'gripper(right)', 'room(roomb)', 'ball(ball3)', 'at-robby(roomb)', 'carry(ball3,right)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(left)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});-1
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'free(left)', 'at(ball6,rooma)', 'ball(ball2)', 'room(roomb)', 'gripper(right)', 'carry(ball1,right)', 'ball(ball3)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-3
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'carry(ball4,right)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'at(ball5,roomb)', 'ball(ball3)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'carry(ball6,left)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'ball(ball6)', 'at(ball6,rooma)', 'at(ball1,rooma)', 'ball(ball2)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'free(right)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'carry(ball2,left)', 'gripper(right)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-3
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'carry(ball5,right)', 'at(ball6,rooma)', 'at(ball1,rooma)', 'carry(ball3,left)', 'room(roomb)', 'ball(ball2)', 'ball(ball3)', 'gripper(right)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-2
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'carry(ball2,right)', 'free(left)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'at-robby(roomb)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)', 'at(ball6,roomb)'});-4
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'carry(ball4,right)', 'at(ball6,rooma)', 'ball(ball2)', 'carry(ball3,left)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'gripper(right)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'carry(ball4,left)', 'at(ball6,rooma)', 'at(ball1,rooma)', 'ball(ball2)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'free(right)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'gripper(right)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-3
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'free(left)', 'at(ball1,rooma)', 'ball(ball2)', 'room(roomb)', 'carry(ball6,right)', 'ball(ball3)', 'gripper(right)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});-3
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'free(left)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,right)', 'at(ball5,roomb)', 'ball(ball3)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball6,roomb)'});0
frozenset({'at(ball2,rooma)', 'at(ball6,rooma)', 'gripper(right)', 'at(ball5,roomb)', 'at-robby(roomb)', 'at(ball1,roomb)', 'ball(ball4)', 'at(ball3,roomb)', 'room(roomb)', 'gripper(left)', 'ball(ball1)', 'room(rooma)', 'ball(ball5)', 'free(left)', 'ball(ball2)', 'ball(ball6)', 'free(right)', 'ball(ball3)', 'at(ball4,rooma)'});0
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'carry(ball2,right)', 'at(ball6,rooma)', 'at(ball1,rooma)', 'carry(ball3,left)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'ball(ball2)', 'gripper(right)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)'});0
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'carry(ball4,left)', 'at(ball2,rooma)', 'gripper(right)', 'room(roomb)', 'carry(ball1,right)', 'ball(ball3)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(roomb)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball6,roomb)'});-5
frozenset({'at(ball4,roomb)', 'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'free(left)', 'gripper(right)', 'room(roomb)', 'carry(ball6,right)', 'ball(ball3)', 'at-robby(roomb)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});-4
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'carry(ball2,right)', 'at(ball1,rooma)', 'gripper(right)', 'room(roomb)', 'ball(ball3)', 'at-robby(roomb)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'carry(ball6,left)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)'});-5
frozenset({'gripper(right)', 'at-robby(rooma)', 'at(ball1,roomb)', 'ball(ball4)', 'room(roomb)', 'gripper(left)', 'ball(ball1)', 'room(rooma)', 'ball(ball5)', 'at(ball6,roomb)', 'at(ball4,roomb)', 'at(ball2,roomb)', 'free(left)', 'at(ball5,rooma)', 'ball(ball2)', 'ball(ball6)', 'at(ball3,rooma)', 'free(right)', 'ball(ball3)'});-3
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'carry(ball4,left)', 'carry(ball2,right)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'ball(ball3)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)', 'at(ball6,roomb)'});-4
frozenset({'ball(ball6)', 'at(ball3,roomb)', 'at(ball2,rooma)', 'carry(ball4,right)', 'free(left)', 'gripper(right)', 'room(roomb)', 'ball(ball3)', 'at-robby(roomb)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)', 'at(ball6,roomb)'});-4
frozenset({'ball(ball6)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'carry(ball1,right)', 'ball(ball3)', 'at(ball5,rooma)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'carry(ball2,left)', 'at-robby(roomb)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball6,roomb)'});-5
frozenset({'ball(ball6)', 'at(ball2,rooma)', 'ball(ball2)', 'gripper(right)', 'room(roomb)', 'at(ball5,roomb)', 'ball(ball3)', 'carry(ball3,right)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'gripper(left)', 'carry(ball6,left)', 'at-robby(rooma)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)'});0
frozenset({'ball(ball6)', 'at(ball2,roomb)', 'carry(ball5,left)', 'gripper(right)', 'room(roomb)', 'at(ball3,rooma)', 'ball(ball3)', 'free(right)', 'at-robby(roomb)', 'gripper(left)', 'room(rooma)', 'ball(ball1)', 'at(ball4,rooma)', 'ball(ball2)', 'ball(ball5)', 'ball(ball4)', 'at(ball1,roomb)', 'at(ball6,roomb)'});-1
