state;V*
frozenset({'arm-empty()', 'on-table(b2)', 'clear(b2)', 'clear(b7)', 'on(b6,b3)', 'on(b7,b6)', 'on-table(b5)', 'on(b3,b5)', 'on(b1,b4)', 'on-table(b4)', 'clear(b1)'});0
frozenset({'on-table(b7)', 'clear(b5)', 'on(b4,b7)', 'on(b5,b1)', 'on-table(b1)', 'clear(b2)', 'on(b2,b6)', 'clear(b4)', 'holding(b3)', 'on-table(b6)'});-3
frozenset({'on-table(b2)', 'on(b4,b6)', 'clear(b7)', 'on(b1,b5)', 'on-table(b5)', 'clear(b4)', 'holding(b3)', 'on(b7,b2)', 'clear(b1)', 'on-table(b6)'});-1
frozenset({'on(b3,b1)', 'on(b6,b2)', 'arm-empty()', 'on-table(b7)', 'on(b4,b6)', 'clear(b7)', 'on-table(b5)', 'clear(b3)', 'on(b1,b4)', 'on(b2,b5)'});0
frozenset({'on-table(b7)', 'on(b2,b7)', 'on(b4,b5)', 'on-table(b1)', 'clear(b2)', 'clear(b6)', 'on-table(b5)', 'on(b6,b1)', 'clear(b4)', 'holding(b3)'});-3
frozenset({'arm-empty()', 'on-table(b7)', 'clear(b5)', 'on(b4,b7)', 'on-table(b2)', 'on(b1,b6)', 'on-table(b5)', 'clear(b3)', 'clear(b4)', 'on(b3,b2)', 'clear(b1)', 'on-table(b6)'});-2
frozenset({'arm-empty()', 'on-table(b7)', 'on-table(b2)', 'on(b6,b7)', 'clear(b2)', 'on(b1,b3)', 'clear(b6)', 'on(b4,b1)', 'on-table(b5)', 'clear(b4)', 'on(b3,b5)'});-2
frozenset({'on-table(b3)', 'arm-empty()', 'on(b6,b2)', 'clear(b5)', 'on-table(b1)', 'on(b7,b6)', 'on(b5,b7)', 'clear(b3)', 'clear(b4)', 'on-table(b4)', 'on(b2,b1)'});-2
frozenset({'on-table(b3)', 'arm-empty()', 'on(b6,b4)', 'on-table(b2)', 'clear(b7)', 'clear(b6)', 'on(b4,b1)', 'on(b1,b2)', 'on-table(b5)', 'clear(b3)', 'on(b7,b5)'});0
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'clear(b5)', 'on(b4,b7)', 'clear(b3)', 'clear(b2)', 'clear(b6)', 'on-table(b5)', 'on(b2,b1)', 'on(b1,b4)', 'on-table(b6)'});-6
frozenset({'on(b5,b6)', 'on-table(b3)', 'on(b6,b2)', 'arm-empty()', 'on(b7,b4)', 'on(b4,b5)', 'on(b2,b3)', 'on(b1,b7)', 'clear(b1)'});-2
frozenset({'on(b7,b1)', 'on-table(b3)', 'on(b6,b2)', 'arm-empty()', 'clear(b5)', 'on-table(b2)', 'on-table(b1)', 'clear(b6)', 'on(b5,b7)', 'on(b4,b3)', 'clear(b4)'});-2
frozenset({'on(b5,b6)', 'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'clear(b5)', 'on-table(b2)', 'clear(b3)', 'clear(b7)', 'on(b1,b2)', 'on(b6,b1)', 'clear(b4)', 'on-table(b4)'});0
frozenset({'on-table(b7)', 'clear(b5)', 'on-table(b2)', 'on(b4,b6)', 'on(b5,b4)', 'clear(b2)', 'clear(b1)', 'holding(b3)', 'on(b1,b7)', 'on-table(b6)'});-3
frozenset({'on-table(b3)', 'on-table(b7)', 'clear(b5)', 'on-table(b2)', 'on(b5,b1)', 'holding(b6)', 'clear(b7)', 'on(b1,b2)', 'on(b4,b3)', 'clear(b4)'});-1
frozenset({'on-table(b3)', 'on(b5,b3)', 'on-table(b7)', 'clear(b5)', 'on(b6,b7)', 'clear(b2)', 'holding(b1)', 'clear(b6)', 'on(b2,b4)', 'on-table(b4)'});-3
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b2)', 'clear(b2)', 'on(b1,b5)', 'on(b7,b6)', 'on(b5,b7)', 'clear(b3)', 'clear(b4)', 'on-table(b4)', 'clear(b1)', 'on-table(b6)'});-4
frozenset({'on-table(b3)', 'arm-empty()', 'on(b6,b4)', 'clear(b5)', 'clear(b7)', 'on(b7,b3)', 'on(b1,b2)', 'on(b2,b6)', 'on-table(b5)', 'on-table(b4)', 'clear(b1)'});0
frozenset({'on-table(b3)', 'arm-empty()', 'clear(b5)', 'on-table(b1)', 'clear(b7)', 'on(b7,b6)', 'on-table(b5)', 'clear(b4)', 'on(b2,b3)', 'clear(b1)', 'on-table(b6)', 'on(b4,b2)'});0
frozenset({'on-table(b3)', 'on(b5,b3)', 'on-table(b2)', 'on(b4,b7)', 'holding(b6)', 'on(b1,b2)', 'clear(b4)', 'on(b7,b5)', 'clear(b1)'});-3
frozenset({'on(b3,b1)', 'on(b5,b6)', 'arm-empty()', 'on(b2,b7)', 'on-table(b7)', 'on(b4,b5)', 'on(b1,b2)', 'clear(b4)', 'on(b6,b3)'});-12
frozenset({'on(b5,b6)', 'on-table(b7)', 'on(b6,b4)', 'clear(b5)', 'on-table(b2)', 'on-table(b1)', 'clear(b7)', 'holding(b3)', 'clear(b1)', 'on(b4,b2)'});-1
frozenset({'on-table(b3)', 'holding(b5)', 'clear(b2)', 'clear(b7)', 'on(b7,b3)', 'on(b1,b6)', 'on(b2,b4)', 'on-table(b6)', 'on-table(b4)', 'clear(b1)'});-1
frozenset({'on(b5,b6)', 'arm-empty()', 'on(b3,b4)', 'on-table(b2)', 'clear(b7)', 'on(b1,b5)', 'on-table(b4)', 'on(b7,b2)', 'on(b6,b3)', 'clear(b1)'});0
frozenset({'on(b5,b6)', 'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'on(b4,b5)', 'clear(b7)', 'on(b1,b2)', 'clear(b4)', 'on(b2,b3)', 'clear(b1)', 'on-table(b6)'});0
frozenset({'on-table(b7)', 'on(b3,b6)', 'holding(b2)', 'clear(b4)', 'on(b4,b3)', 'on-table(b5)', 'on(b6,b5)', 'on(b1,b7)', 'clear(b1)'});-3
frozenset({'on-table(b3)', 'on(b6,b2)', 'arm-empty()', 'clear(b5)', 'on(b4,b7)', 'on-table(b2)', 'on(b1,b6)', 'on(b7,b3)', 'on-table(b5)', 'clear(b4)', 'clear(b1)'});-2
frozenset({'on-table(b3)', 'on-table(b2)', 'on(b5,b1)', 'on(b4,b5)', 'clear(b2)', 'on(b1,b3)', 'clear(b6)', 'clear(b4)', 'holding(b7)', 'on-table(b6)'});-1
frozenset({'arm-empty()', 'on-table(b7)', 'on(b3,b6)', 'on-table(b2)', 'on(b5,b4)', 'on-table(b1)', 'clear(b7)', 'clear(b3)', 'on(b6,b5)', 'clear(b1)', 'on(b4,b2)'});0
frozenset({'on(b2,b7)', 'clear(b5)', 'on-table(b7)', 'on(b5,b2)', 'clear(b6)', 'on-table(b4)', 'on(b1,b4)', 'clear(b1)', 'on-table(b6)', 'holding(b3)'});-5
frozenset({'on(b7,b1)', 'on(b3,b6)', 'on-table(b2)', 'on(b5,b2)', 'holding(b4)', 'clear(b7)', 'on(b1,b5)', 'clear(b3)', 'on-table(b6)'});-1
frozenset({'on(b7,b1)', 'arm-empty()', 'on(b6,b2)', 'clear(b5)', 'on(b3,b7)', 'on-table(b1)', 'clear(b6)', 'on-table(b5)', 'clear(b4)', 'on-table(b4)', 'on(b2,b3)'});-6
frozenset({'on-table(b3)', 'clear(b5)', 'on(b5,b1)', 'holding(b6)', 'on(b2,b4)', 'clear(b3)', 'on-table(b4)', 'on(b7,b2)', 'on(b1,b7)'});-5
frozenset({'on-table(b3)', 'arm-empty()', 'on(b2,b7)', 'on-table(b7)', 'clear(b3)', 'clear(b2)', 'clear(b6)', 'on(b1,b5)', 'on-table(b5)', 'on(b6,b1)', 'clear(b4)', 'on-table(b4)'});-2
frozenset({'on(b3,b4)', 'on-table(b2)', 'on(b5,b2)', 'on-table(b1)', 'clear(b6)', 'clear(b3)', 'on(b6,b5)', 'on-table(b4)', 'holding(b7)', 'clear(b1)'});-1
frozenset({'on(b5,b6)', 'on-table(b7)', 'clear(b3)', 'on(b3,b7)', 'on(b4,b1)', 'on(b1,b5)', 'holding(b2)', 'clear(b4)', 'on-table(b6)'});-3
frozenset({'on-table(b3)', 'on(b2,b7)', 'on(b6,b4)', 'on-table(b7)', 'holding(b5)', 'clear(b2)', 'on(b1,b6)', 'on(b4,b3)', 'clear(b1)'});-3
frozenset({'arm-empty()', 'on-table(b7)', 'on-table(b2)', 'on(b4,b7)', 'clear(b5)', 'on(b5,b4)', 'on(b1,b3)', 'clear(b6)', 'on(b3,b2)', 'clear(b1)', 'on-table(b6)'});-4
frozenset({'on-table(b7)', 'on-table(b2)', 'on(b3,b6)', 'on(b4,b7)', 'on(b5,b4)', 'clear(b2)', 'holding(b1)', 'clear(b3)', 'on(b6,b5)'});-9
frozenset({'on-table(b2)', 'clear(b7)', 'on(b4,b1)', 'on(b1,b2)', 'on(b7,b6)', 'on-table(b5)', 'clear(b4)', 'holding(b3)', 'on(b6,b5)'});-1
frozenset({'on-table(b3)', 'on(b6,b2)', 'arm-empty()', 'on-table(b7)', 'clear(b5)', 'on-table(b2)', 'clear(b7)', 'clear(b6)', 'on(b4,b3)', 'on-table(b5)', 'on(b1,b4)', 'clear(b1)'});0
frozenset({'on(b7,b1)', 'on-table(b3)', 'on(b6,b2)', 'on(b5,b3)', 'on(b2,b7)', 'holding(b4)', 'clear(b6)', 'on(b1,b5)'});-5
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'clear(b7)', 'clear(b6)', 'on(b1,b2)', 'on-table(b5)', 'clear(b4)', 'on-table(b4)', 'on(b2,b3)', 'clear(b1)', 'on(b6,b5)'});0
frozenset({'on(b3,b1)', 'on(b5,b6)', 'clear(b5)', 'on(b1,b2)', 'on(b2,b4)', 'clear(b3)', 'on-table(b4)', 'holding(b7)', 'on-table(b6)'});-1
frozenset({'on-table(b3)', 'clear(b5)', 'on(b5,b2)', 'holding(b4)', 'on(b7,b6)', 'clear(b1)', 'on(b2,b3)', 'on(b1,b7)', 'on-table(b6)'});-3
frozenset({'on(b3,b1)', 'on-table(b2)', 'clear(b5)', 'on(b5,b4)', 'on(b1,b6)', 'clear(b3)', 'holding(b7)', 'on-table(b6)', 'on(b4,b2)'});-1
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'on(b5,b1)', 'on(b4,b5)', 'clear(b2)', 'clear(b7)', 'on(b1,b6)', 'clear(b4)', 'on(b2,b3)', 'on-table(b6)'});0
frozenset({'on-table(b3)', 'on(b6,b4)', 'on-table(b2)', 'clear(b2)', 'on-table(b1)', 'clear(b7)', 'on(b4,b1)', 'on(b7,b6)', 'clear(b3)', 'holding(b5)'});-1
frozenset({'on-table(b3)', 'on-table(b7)', 'on(b6,b7)', 'on(b4,b5)', 'on(b5,b2)', 'holding(b1)', 'clear(b6)', 'clear(b4)', 'on(b2,b3)'});-3
frozenset({'on-table(b7)', 'clear(b3)', 'on(b4,b7)', 'holding(b1)', 'on(b2,b6)', 'on-table(b5)', 'clear(b4)', 'on(b3,b2)', 'on(b6,b5)'});-3
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b2)', 'clear(b3)', 'on(b4,b6)', 'on(b5,b4)', 'clear(b2)', 'on-table(b1)', 'clear(b7)', 'on(b6,b1)', 'on(b7,b5)'});0
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b2)', 'on(b5,b1)', 'on(b4,b6)', 'clear(b3)', 'clear(b4)', 'on(b7,b2)', 'on(b1,b7)', 'on(b6,b5)'});-8
frozenset({'arm-empty()', 'on(b1,b4)', 'on(b3,b6)', 'on(b5,b1)', 'clear(b2)', 'clear(b7)', 'on(b7,b5)', 'on(b2,b3)', 'on-table(b4)', 'on-table(b6)'});0
frozenset({'on-table(b3)', 'on-table(b7)', 'clear(b5)', 'on(b4,b7)', 'on(b5,b1)', 'on(b1,b3)', 'clear(b6)', 'holding(b2)', 'clear(b4)', 'on-table(b6)'});-3
frozenset({'on(b3,b1)', 'clear(b5)', 'holding(b4)', 'clear(b7)', 'on(b7,b3)', 'on(b1,b2)', 'on-table(b5)', 'on(b2,b6)', 'on-table(b6)'});-1
frozenset({'on-table(b3)', 'on-table(b7)', 'holding(b1)', 'clear(b6)', 'on(b5,b7)', 'clear(b4)', 'on(b2,b3)', 'on(b6,b5)', 'on(b4,b2)'});-5
frozenset({'on-table(b3)', 'arm-empty()', 'on(b6,b2)', 'on-table(b7)', 'on(b5,b4)', 'clear(b7)', 'clear(b6)', 'on(b1,b5)', 'clear(b3)', 'on-table(b4)', 'on(b2,b1)'});0
frozenset({'on-table(b3)', 'arm-empty()', 'clear(b3)', 'on(b6,b7)', 'on(b7,b5)', 'clear(b2)', 'on(b2,b6)', 'on-table(b5)', 'on(b1,b4)', 'on-table(b4)', 'clear(b1)'});-4
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b2)', 'on(b5,b2)', 'on-table(b1)', 'clear(b7)', 'clear(b6)', 'clear(b3)', 'on-table(b4)', 'clear(b4)', 'on(b7,b5)', 'clear(b1)', 'on-table(b6)'});0
frozenset({'holding(b7)', 'on-table(b2)', 'clear(b3)', 'clear(b6)', 'on(b1,b5)', 'on-table(b5)', 'on(b6,b1)', 'clear(b4)', 'on(b3,b2)', 'on-table(b4)'});-1
frozenset({'arm-empty()', 'on(b6,b4)', 'on(b2,b7)', 'on-table(b7)', 'on-table(b1)', 'clear(b2)', 'clear(b6)', 'on(b4,b1)', 'on-table(b5)', 'clear(b3)', 'on(b3,b5)'});-2
frozenset({'on-table(b3)', 'arm-empty()', 'clear(b5)', 'on-table(b2)', 'on(b5,b4)', 'on-table(b1)', 'clear(b7)', 'clear(b6)', 'on(b4,b1)', 'on(b7,b2)', 'on(b6,b3)'});0
frozenset({'on-table(b3)', 'on-table(b2)', 'on(b5,b4)', 'holding(b6)', 'clear(b7)', 'on(b1,b2)', 'on(b4,b3)', 'on(b7,b5)', 'clear(b1)'});-1
frozenset({'on-table(b7)', 'on(b3,b6)', 'on-table(b2)', 'on(b6,b7)', 'holding(b5)', 'on(b1,b2)', 'clear(b3)', 'clear(b4)', 'on-table(b4)', 'clear(b1)'});-5
frozenset({'on(b5,b6)', 'on-table(b3)', 'arm-empty()', 'clear(b5)', 'on-table(b2)', 'on(b4,b1)', 'clear(b4)', 'on(b6,b3)', 'on(b7,b2)', 'on(b1,b7)'});-4
frozenset({'arm-empty()', 'on(b6,b4)', 'on(b2,b7)', 'on(b3,b6)', 'on-table(b1)', 'clear(b2)', 'on(b4,b1)', 'on-table(b5)', 'clear(b3)', 'on(b7,b5)'});-2
frozenset({'on-table(b2)', 'on(b4,b7)', 'on(b5,b1)', 'on-table(b1)', 'clear(b2)', 'clear(b6)', 'clear(b4)', 'on(b7,b5)', 'on-table(b6)', 'holding(b3)'});-3
frozenset({'on-table(b7)', 'clear(b5)', 'on(b3,b7)', 'on-table(b1)', 'clear(b6)', 'on(b4,b1)', 'on-table(b5)', 'holding(b2)', 'clear(b4)', 'on(b6,b3)'});-5
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b1)', 'clear(b7)', 'on(b7,b6)', 'on-table(b5)', 'clear(b4)', 'on(b2,b3)', 'clear(b1)', 'on(b6,b5)', 'on(b4,b2)'});0
frozenset({'on(b7,b1)', 'on-table(b3)', 'on(b5,b3)', 'arm-empty()', 'on(b4,b6)', 'clear(b2)', 'clear(b7)', 'on(b1,b4)', 'on(b2,b5)', 'on-table(b6)'});0
frozenset({'on(b7,b1)', 'arm-empty()', 'on(b2,b7)', 'on(b4,b6)', 'on-table(b1)', 'clear(b2)', 'on-table(b5)', 'clear(b3)', 'clear(b4)', 'on(b3,b5)', 'on-table(b6)'});-2
frozenset({'on-table(b3)', 'arm-empty()', 'on(b7,b4)', 'clear(b5)', 'on(b1,b3)', 'clear(b7)', 'on-table(b5)', 'on(b2,b6)', 'clear(b1)', 'on-table(b6)', 'on(b4,b2)'});0
frozenset({'on-table(b3)', 'on-table(b7)', 'on-table(b2)', 'clear(b2)', 'holding(b1)', 'clear(b7)', 'clear(b6)', 'on(b4,b3)', 'on-table(b5)', 'clear(b4)', 'on(b6,b5)'});-1
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'on-table(b2)', 'on(b4,b7)', 'on(b5,b1)', 'clear(b2)', 'on(b1,b3)', 'clear(b6)', 'clear(b4)', 'on(b6,b5)'});-2
frozenset({'on(b6,b2)', 'on-table(b2)', 'on(b3,b7)', 'holding(b5)', 'on-table(b1)', 'on(b7,b6)', 'clear(b3)', 'clear(b4)', 'on-table(b4)', 'clear(b1)'});-3
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'clear(b5)', 'on-table(b2)', 'on(b4,b6)', 'on(b5,b4)', 'clear(b7)', 'on(b1,b2)', 'clear(b3)', 'clear(b1)', 'on-table(b6)'});0
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'clear(b5)', 'on(b5,b1)', 'on(b6,b7)', 'clear(b2)', 'on(b1,b3)', 'clear(b6)', 'on(b2,b4)', 'on-table(b4)'});-2
frozenset({'on-table(b7)', 'clear(b5)', 'on(b3,b7)', 'holding(b6)', 'on(b1,b2)', 'on(b2,b4)', 'on(b4,b3)', 'on-table(b5)', 'clear(b1)'});-9
frozenset({'arm-empty()', 'on(b3,b6)', 'on-table(b1)', 'clear(b2)', 'clear(b7)', 'on-table(b5)', 'on(b6,b1)', 'clear(b4)', 'on(b7,b5)', 'on(b2,b3)', 'on-table(b4)'});0
frozenset({'on(b7,b1)', 'on(b3,b6)', 'on-table(b2)', 'holding(b5)', 'clear(b7)', 'on(b1,b2)', 'clear(b3)', 'clear(b4)', 'on-table(b4)', 'on-table(b6)'});-1
frozenset({'on-table(b2)', 'on(b5,b1)', 'on(b3,b7)', 'holding(b4)', 'on(b1,b2)', 'on(b7,b6)', 'clear(b3)', 'on(b6,b5)'});-3
frozenset({'on-table(b3)', 'on-table(b7)', 'on(b4,b6)', 'on(b1,b3)', 'clear(b7)', 'on-table(b5)', 'holding(b2)', 'clear(b4)', 'clear(b1)', 'on(b6,b5)'});-1
frozenset({'on(b7,b1)', 'arm-empty()', 'clear(b5)', 'on-table(b2)', 'on(b4,b6)', 'on(b3,b7)', 'on(b5,b4)', 'on-table(b1)', 'clear(b2)', 'clear(b3)', 'on-table(b6)'});-2
frozenset({'arm-empty()', 'on(b6,b4)', 'on(b4,b5)', 'on(b3,b7)', 'on(b1,b2)', 'on(b7,b6)', 'on-table(b5)', 'on(b2,b3)', 'clear(b1)'});-6
frozenset({'on-table(b3)', 'arm-empty()', 'clear(b5)', 'clear(b3)', 'clear(b2)', 'on(b7,b6)', 'on-table(b5)', 'on(b2,b1)', 'clear(b4)', 'on-table(b4)', 'on(b1,b7)', 'on-table(b6)'});-4
frozenset({'on-table(b3)', 'on(b5,b3)', 'on-table(b7)', 'clear(b2)', 'on-table(b1)', 'holding(b4)', 'clear(b7)', 'clear(b6)', 'on(b6,b5)', 'on(b2,b1)'});-1
frozenset({'arm-empty()', 'clear(b5)', 'on-table(b2)', 'on(b5,b4)', 'on-table(b1)', 'clear(b7)', 'clear(b6)', 'on(b7,b3)', 'on-table(b4)', 'on(b3,b2)', 'clear(b1)', 'on-table(b6)'});0
frozenset({'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'on-table(b2)', 'on(b5,b1)', 'on(b4,b5)', 'on-table(b1)', 'clear(b2)', 'clear(b7)', 'clear(b6)', 'clear(b3)', 'clear(b4)', 'on-table(b6)'});0
frozenset({'on(b6,b2)', 'on(b2,b7)', 'on(b3,b6)', 'on-table(b7)', 'holding(b4)', 'on(b1,b5)', 'on-table(b5)', 'clear(b3)', 'clear(b1)'});-7
frozenset({'on-table(b3)', 'on-table(b7)', 'on(b5,b1)', 'on(b4,b5)', 'clear(b2)', 'holding(b6)', 'on(b2,b4)', 'clear(b3)', 'on(b1,b7)'});-9
frozenset({'arm-empty()', 'on-table(b7)', 'on-table(b2)', 'clear(b3)', 'clear(b2)', 'clear(b6)', 'on-table(b5)', 'on(b6,b1)', 'on-table(b4)', 'clear(b4)', 'on(b3,b5)', 'on(b1,b7)'});-4
frozenset({'on(b5,b6)', 'on-table(b3)', 'arm-empty()', 'on-table(b7)', 'clear(b3)', 'clear(b2)', 'clear(b7)', 'on(b1,b5)', 'on(b2,b1)', 'clear(b4)', 'on-table(b4)', 'on-table(b6)'});0
frozenset({'on(b7,b1)', 'arm-empty()', 'clear(b3)', 'on(b3,b7)', 'on-table(b1)', 'on(b2,b6)', 'on-table(b5)', 'clear(b4)', 'on(b6,b5)', 'on(b4,b2)'});-2
frozenset({'on(b7,b1)', 'on(b2,b7)', 'clear(b5)', 'on(b5,b2)', 'clear(b6)', 'on(b1,b4)', 'on-table(b4)', 'on-table(b6)', 'holding(b3)'});-5
frozenset({'arm-empty()', 'on(b7,b4)', 'on(b3,b6)', 'on(b5,b2)', 'clear(b3)', 'on(b6,b5)', 'on-table(b4)', 'on(b1,b7)', 'on(b2,b1)'});-10
frozenset({'on(b5,b6)', 'on(b1,b4)', 'arm-empty()', 'on-table(b2)', 'on(b6,b7)', 'on(b4,b5)', 'on(b7,b3)', 'on(b3,b2)', 'clear(b1)'});-8
frozenset({'on-table(b3)', 'holding(b5)', 'on-table(b1)', 'clear(b2)', 'clear(b7)', 'on(b7,b6)', 'on(b4,b3)', 'on(b2,b1)', 'clear(b4)', 'on-table(b6)'});-1
frozenset({'on(b3,b1)', 'arm-empty()', 'on(b2,b7)', 'on(b4,b5)', 'clear(b2)', 'on(b1,b6)', 'on(b7,b3)', 'on-table(b5)', 'clear(b4)', 'on-table(b6)'});-2
frozenset({'on-table(b7)', 'clear(b5)', 'on-table(b2)', 'on-table(b1)', 'clear(b6)', 'on(b5,b7)', 'on(b6,b1)', 'clear(b4)', 'holding(b3)', 'on(b4,b2)'});-3
